,Date,X,USDHashprice,BTCHashprice,CoinPrice,StandardizedCloseUSDBTC,StandardizedCloseHashBTC,StandardizedClosePriceBTC,Close,StandardizedCloseMSTR,MarketCap,StandardizedMarketCap,BTCHoldings,StandardizedBitcoinHoldings
951,12/1/23,1376,78.1,0.00203284,38419.15743,-0.570917712,-0.740568305,-0.025630355,52.77,-0.220163269,5161644780,-0.290551705,174530,0.361034617
952,12/4/23,1379,87.11,0.00210227,41436.16186,-0.481194708,-0.721213866,0.104845526,56.32,-0.177541426,5508884480,-0.269838578,174530,0.361034617
953,12/5/23,1380,95.37,0.0022483,42418.71636,-0.398940321,-0.680506266,0.147337895,57.75,-0.160372627,5648758500,-0.26149498,174530,0.361034617
954,12/6/23,1381,108.41,0.00247083,43875.94452,-0.269085939,-0.618473379,0.210358395,56.89,-0.170697919,5564638460,-0.266512808,174530,0.361034617
955,12/7/23,1382,103.47,0.00237488,43568.51715,-0.31827924,-0.645220584,0.197063135,57.11,-0.168056565,5586157540,-0.265229178,174530,0.361034617
956,12/8/23,1383,98.81,0.00226286,43665.98022,-0.364684257,-0.676447492,0.201278104,59.94,-0.134079153,5862971160,-0.248717023,174530,0.361034617
957,12/11/23,1386,88.44,0.00210954,41923.83174,-0.467950357,-0.719187267,0.125935703,55.58,-0.186425979,5436502120,-0.274156244,174530,0.361034617
958,12/12/23,1387,87.86,0.00211543,41532.92711,-0.473726089,-0.71754536,0.109030317,55.83,-0.183424441,5460955620,-0.272697573,174530,0.361034617
959,12/13/23,1388,89.77,0.00215621,41633.23609,-0.454706007,-0.706177449,0.113368362,58.6,-0.150167397,5731900400,-0.256535499,174530,0.361034617
960,12/14/23,1389,105.61,0.00246428,42856.33126,-0.296968782,-0.62029927,0.166263352,58.24,-0.154489612,5696687360,-0.258635985,174530,0.361034617
961,12/15/23,1390,111.41,0.00262328,42469.73255,-0.239211465,-0.575976127,0.149544183,57.04,-0.168896996,5579310560,-0.265637606,174530,0.361034617
962,12/18/23,1393,112.49,0.00271924,41368.1764,-0.228456654,-0.549226135,0.101905371,57.19,-0.167096073,5593982660,-0.264762403,174530,0.361034617
963,12/19/23,1394,112.94,0.00264543,42692.49234,-0.223975483,-0.569801551,0.159177838,57.13,-0.167816442,5588113820,-0.265112484,174530,0.361034617
964,12/20/23,1395,115.13,0.00266619,43181.46869,-0.202167116,-0.564014454,0.180324516,57.35,-0.165175089,5609632900,-0.263828854,174530,0.361034617
965,12/21/23,1396,118.22,0.00270364,43726.23574,-0.171396408,-0.553574821,0.203883964,58.2,-0.154969859,5692774800,-0.258869373,174530,0.361034617
966,12/22/23,1397,114.01,0.00260182,43819.32647,-0.213320254,-0.581958358,0.207909843,61.92,-0.11030697,6056642880,-0.237164349,174530,0.361034617
967,12/26/23,1401,88.56,0.00207365,42707.30355,-0.466755378,-0.729192032,0.159818376,60.39,-0.128676384,5906987460,-0.246091415,189150,0.513568551
968,12/27/23,1402,92.11,0.00214966,42848.63653,-0.431403917,-0.70800334,0.16593058,67.07,-0.048475283,6560384980,-0.207115728,189150,0.513568551
969,12/28/23,1403,102.56,0.00238887,42932.43249,-0.327341164,-0.641320705,0.169554489,66.79,-0.051837005,6532997060,-0.208749439,189150,0.513568551
970,12/29/23,1404,92.12,0.00217136,42425.02395,-0.431304335,-0.701954206,0.147610678,63.16,-0.09541934,6177932240,-0.229929341,189150,0.513568551
971,1/2/24,1408,93.54,0.00206639,45267.35031,-0.417163751,-0.731215843,0.270532286,68.52,-0.031066361,10346794080,0.018746621,189150,0.513568551
972,1/3/24,1409,88.74,0.0020194,43943.74567,-0.46496291,-0.744314865,0.213290579,63.11,-0.096019648,9529862440,-0.029984009,189150,0.513568551
973,1/4/24,1410,86.34,0.00198474,43501.91965,-0.488862489,-0.753976753,0.194183004,65.58,-0.06636445,9902842320,-0.007735459,189150,0.513568551
974,1/5/24,1411,85.82,0.00195988,43788.39521,-0.494040732,-0.760906774,0.206572164,63.11,-0.096019648,9529862440,-0.029984009,189150,0.513568551
975,1/8/24,1414,86.06,0.001917,44893.06208,-0.491650774,-0.772860084,0.254345506,59.8,-0.135760014,9030039200,-0.059798867,189150,0.513568551
976,1/9/24,1415,92.37,0.00197993,46653.16451,-0.428814796,-0.755317597,0.330464358,57.73,-0.16061275,8717460920,-0.078444413,189150,0.513568551
977,1/10/24,1416,87.11,0.00190097,45823.97408,-0.481194708,-0.777328637,0.2946045,56.57,-0.174539888,8542296280,-0.088893124,189150,0.513568551
978,1/11/24,1417,87.05,0.00186901,46575.45974,-0.481792197,-0.786237868,0.327103873,53.62,-0.209958039,8096834480,-0.115465279,189150,0.513568551
979,1/12/24,1418,85.95,0.0019068,45075.51919,-0.492746171,-0.775703455,0.262236198,48.55,-0.270829234,7331244200,-0.161133355,189150,0.513568551
980,1/16/24,1422,84.76,0.00197498,42916.8903,-0.504596379,-0.756697469,0.168882339,48.21,-0.274911326,7279902840,-0.164195908,189150,0.513568551
981,1/17/24,1423,84.72,0.00198404,42700.752,-0.504994705,-0.754171886,0.159535042,49.9,-0.254620927,7535099600,-0.148973216,189150,0.513568551
982,1/18/24,1424,82.97,0.00196553,42212.53301,-0.522421482,-0.759331769,0.138421118,48.66,-0.269508557,7347854640,-0.160142529,189150,0.513568551
983,1/19/24,1425,78.84,0.00191097,41256.53464,-0.563548675,-0.774541018,0.097077218,48.1,-0.276232003,7263292400,-0.165186735,189150,0.513568551
984,1/22/24,1428,78.68,0.00193295,40704.62247,-0.565141981,-0.768413832,0.073208766,47.02,-0.289198648,7100208080,-0.174914845,189150,0.513568551
985,1/23/24,1429,75.88,0.00192592,39399.352,-0.593024823,-0.770373528,0.016759954,45.02,-0.313210953,6798200080,-0.192929866,189150,0.513568551
986,1/24/24,1430,77.35,0.0019385,39901.98607,-0.578386331,-0.766866703,0.038497285,45.1,-0.312250461,6810280400,-0.192209265,189150,0.513568551
987,1/25/24,1431,75.61,0.00189319,39937.88262,-0.595713526,-0.779497405,0.040049697,45.78,-0.304086277,6912963120,-0.186084158,189150,0.513568551
988,1/26/24,1432,77.15,0.00188521,40923.82281,-0.580377963,-0.781721925,0.082688486,49.45,-0.260023696,7467147800,-0.153026596,189150,0.513568551
989,1/29/24,1435,80.09,0.00188587,42468.46283,-0.551100978,-0.781537942,0.149489272,51.38,-0.236851821,7758585520,-0.135642102,189150,0.513568551
990,1/30/24,1436,82.04,0.00188978,43412.46071,-0.531682569,-0.780447983,0.190314189,51.95,-0.230008314,7844657800,-0.130507821,189150,0.513568551
991,1/31/24,1437,81.22,0.00189302,42904.9878,-0.539848259,-0.779544794,0.168367593,50.12,-0.251979574,7568320480,-0.146991564,189150,0.513568551
992,2/1/24,1438,80.4,0.00189478,42432.36682,-0.548013949,-0.779054173,0.147928234,50.35,-0.249218159,7603051400,-0.144919837,189150,0.513568551
993,2/2/24,1439,79.51,0.00184696,43049.11855,-0.556876709,-0.792384568,0.174600792,50.01,-0.253300251,7551710040,-0.14798239,189150,0.513568551
994,2/5/24,1442,77.05,0.00180225,42752.11541,-0.581373778,-0.804848012,0.161756347,49.06,-0.264706096,7408256240,-0.156539525,190000,0.522436803
995,2/6/24,1443,75.68,0.00176308,42924.88146,-0.595016455,-0.815767116,0.169227931,49.8,-0.255821543,7519999200,-0.149873968,190000,0.522436803
996,2/7/24,1444,76.16,0.00176054,43259.45449,-0.590236539,-0.816475171,0.183697154,50.8,-0.24381539,7671003200,-0.140866457,190000,0.522436803
997,2/8/24,1445,80.09,0.0017854,44858.29506,-0.551100978,-0.80954515,0.252841943,58.78,-0.14800629,8876015120,-0.068986527,190000,0.522436803
998,2/9/24,1446,82.41,0.00176196,46771.77688,-0.527998051,-0.816079329,0.335593968,64.63,-0.077770296,9759388520,-0.016292593,190000,0.522436803
999,2/12/24,1449,84.52,0.00173207,48797.10404,-0.506986337,-0.824411523,0.423182949,71.75,0.007713513,10834537000,0.047840878,190000,0.522436803
1000,2/13/24,1450,88.53,0.00178351,49638.07324,-0.467054123,-0.81007201,0.459552202,68.6,-0.030105869,10358874400,0.019467221,190000,0.522436803
1001,2/14/24,1451,89.77,0.00176473,50868.97146,-0.454706007,-0.815307159,0.512784649,76.99,0.070625754,11625797960,0.095040231,190000,0.522436803
1002,2/15/24,1452,88.29,0.00169439,52107.24804,-0.469444081,-0.834915271,0.566336187,71.8,0.00831382,10842087200,0.048291254,190000,0.522436803
1003,2/16/24,1453,83.15,0.00159744,52052.03325,-0.520629014,-0.861941237,0.563948323,69.96,-0.013777501,10564239840,0.031717435,190000,0.522436803
1004,2/20/24,1457,82.68,0.00159356,51883.83243,-0.525309348,-0.863022834,0.55667417,70.5,-0.007294178,10645782000,0.036581491,190000,0.522436803
1005,2/21/24,1458,82.03,0.00159356,51475.94066,-0.531782151,-0.863022834,0.539034144,67.28,-0.045953991,10159549120,0.007577308,190000,0.522436803
1006,2/22/24,1459,82.15,0.00159324,51561.59775,-0.530587172,-0.863112037,0.542738542,71.32,0.002550867,10769605280,0.043967649,190000,0.522436803
1007,2/23/24,1460,81.09,0.0015875,51080.31496,-0.54114282,-0.864712131,0.521924586,68.74,-0.028425007,10380014960,0.020728273,193000,0.553736516
1008,2/26/24,1463,82.64,0.00157922,52329.63108,-0.525707674,-0.867020279,0.575953549,79.65,0.102562121,12027468600,0.119000207,193000,0.553736516
1009,2/27/24,1464,91.08,0.00161175,56510.00465,-0.44166082,-0.857952155,0.756741459,87.18,0.192968452,13164528720,0.186826758,193000,0.553736516
1010,2/28/24,1465,96.53,0.00162841,59278.68289,-0.387388858,-0.853307981,0.876478019,96.3,0.302464566,14541685200,0.26897525,193000,0.553736516
1011,2/29/24,1466,103.34,0.00166425,62094.03635,-0.319573801,-0.843317155,0.998233135,102.28,0.37426136,15444689120,0.32284016,193000,0.553736516
1012,3/1/24,1467,105.08,0.00169786,61889.67288,-0.302246606,-0.833947967,0.989395062,107.94,0.442216185,16299371760,0.373822667,193000,0.553736516
1013,3/4/24,1470,110.65,0.00169194,65398.30018,-0.246779665,-0.835598238,1.141132074,133.4,0.747892837,20143933600,0.603153873,193000,0.553736516
1014,3/5/24,1471,116.21,0.00175453,66234.26217,-0.191412306,-0.81815053,1.177284781,105.1,0.408118711,15870520400,0.348241338,193000,0.553736516
1015,3/6/24,1472,113.22,0.00171898,65864.64066,-0.221187198,-0.828060516,1.161299822,124.62,0.642478815,18818118480,0.524067934,193000,0.553736516
1016,3/7/24,1473,111.92,0.00167458,66834.66899,-0.234132804,-0.840437544,1.203250473,130,0.707071918,19630520000,0.572528338,205000,0.678935368
1017,3/8/24,1474,112.64,0.00166179,67782.3311,-0.22696293,-0.844002909,1.244233857,142.56,0.857869198,21527130240,0.685662665,205000,0.678935368
1018,3/11/24,1477,116.45,0.00164035,70990.94705,-0.189022348,-0.849979564,1.382996329,148.42,0.928225254,22412013680,0.738446674,205000,0.678935368
1019,3/12/24,1478,118.64,0.00165557,71661.11974,-0.167213981,-0.845736808,1.411979173,159.34,1.059332443,24060977360,0.836808683,205000,0.678935368
1020,3/13/24,1479,119.74,0.00164607,72742.95747,-0.156260007,-0.848385046,1.458765227,176.62,1.266798765,26670326480,0.992458457,205000,0.678935368
1021,3/14/24,1480,113.61,0.00157377,72189.71006,-0.217303517,-0.868539532,1.43483903,167.69,1.159583819,25321860760,0.912021392,205000,0.678935368
1022,3/15/24,1481,107.09,0.00156227,68547.69022,-0.282230708,-0.871745294,1.277333213,178.24,1.286248732,26914952960,1.007050623,205000,0.678935368
1023,3/18/24,1484,104.69,0.00154584,67723.69715,-0.306130287,-0.876325352,1.241698124,150.28,0.950556698,22692881120,0.755200642,214246,0.775401083
1024,3/19/24,1485,101.52,0.0015781,64330.52405,-0.337697649,-0.867332493,1.09495414,141.75,0.848144214,21404817000,0.678366582,214246,0.775401083
1025,3/20/24,1486,99.03,0.00155119,63841.30893,-0.362493462,-0.874833975,1.073797137,154.65,1.003023586,23352768600,0.794563461,214246,0.775401083
1026,3/21/24,1487,103.91,0.00155944,66632.89386,-0.313897651,-0.87253419,1.194524338,159.93,1.066416073,24150069720,0.842123114,214246,0.775401083
1027,3/22/24,1488,101.85,0.00157569,64638.34891,-0.334411457,-0.868004309,1.10826659,152.3,0.974809127,22997909200,0.773395813,214246,0.775401083
1028,3/25/24,1491,104.65,0.00153119,68345.53517,-0.306528614,-0.880409214,1.268590648,185.6,1.374614017,28026342400,1.073345897,214246,0.775401083
1029,3/26/24,1492,109.4,0.00155523,70343.29327,-0.259227363,-0.873707777,1.354987355,187.7,1.399826938,28343450800,1.092261668,214246,0.775401083
1030,3/27/24,1493,108.1,0.00154966,69757.23707,-0.272172968,-0.875260481,1.329642281,191.92,1.450492904,28980687680,1.130273361,214246,0.775401083
1031,3/28/24,1494,109.64,0.00155728,70404.80838,-0.256837405,-0.873136315,1.357647689,170.46,1.192840863,25740141840,0.936972195,214246,0.775401083
1032,4/1/24,1498,108.69,0.00155899,69718.215,-0.266297655,-0.872659633,1.3279547,163.67,1.111319085,24714824680,0.875811202,214246,0.775401083
1033,4/2/24,1499,103.03,0.00155248,66364.78409,-0.32266083,-0.874474373,1.18292944,157.88,1.04180346,23840511520,0.823657719,214246,0.775401083
1034,4/3/24,1500,102.44,0.00155091,66051.54393,-0.328536143,-0.874912029,1.169382796,160.61,1.074580257,24252752440,0.848248221,214246,0.775401083
1035,4/4/24,1501,104.32,0.00156023,66861.93702,-0.309814806,-0.872313968,1.204429729,161.54,1.085745979,24393186160,0.856625205,214246,0.775401083
1036,4/5/24,1502,104.52,0.00154817,67511.96574,-0.307823174,-0.875675836,1.232541412,143.9,0.873957443,21729475600,0.697732728,214246,0.775401083
1037,4/8/24,1505,109.97,0.00154699,71086.43236,-0.253551212,-0.876004775,1.387125766,151.3,0.962802974,22846905200,0.764388303,214246,0.775401083
1038,4/9/24,1506,110.88,0.00158092,70136.37629,-0.244489289,-0.866546384,1.346038851,144.1,0.876358673,21759676400,0.69953423,214246,0.775401083
1039,4/10/24,1507,110.14,0.00159209,69179.50618,-0.251858326,-0.863432614,1.304657251,156.6,1.026435584,23647226400,0.812128106,214246,0.775401083
1040,4/11/24,1508,112.68,0.00159967,70439.52815,-0.226564604,-0.861319598,1.359149209,155.18,1.009386847,23432800720,0.799337442,214246,0.775401083
1041,4/12/24,1509,117.91,0.00169723,69472.02206,-0.174483437,-0.834123587,1.317307636,147.96,0.922702423,22342551840,0.734303219,214246,0.775401083
1042,4/15/24,1512,105.71,0.00162664,64986.72109,-0.295972966,-0.85380139,1.123332583,133.59,0.750174006,20172624360,0.6048653,214246,0.775401083
1043,4/16/24,1513,104.51,0.00165888,63000.33758,-0.307922756,-0.844814106,1.037427791,125.4,0.651843614,18935901600,0.531093792,214246,0.775401083
1044,4/17/24,1514,100.53,0.0016059,62600.41098,-0.347556225,-0.859582912,1.020132233,118.81,0.572723067,17940785240,0.471734301,214246,0.775401083
1045,4/18/24,1515,103.11,0.00165191,62418.65477,-0.321864177,-0.846757077,1.012271852,120.82,0.596855434,18244303280,0.489839396,214246,0.775401083
1046,4/19/24,1516,103.64,0.00162528,63767.47391,-0.316586353,-0.854180506,1.070604006,117.41,0.555914453,17729379640,0.459123787,214246,0.775401083
1047,4/22/24,1519,78.04,0.00118206,66020.33738,-0.571515202,-0.977733357,1.168033212,132.4,0.735886685,19992929600,0.594146363,214246,0.775401083
1048,4/23/24,1520,81.74,0.00122952,66481.22845,-0.534670017,-0.964503317,1.18796529,133.86,0.753415668,20213395440,0.607297327,214246,0.775401083
1049,4/24/24,1521,85.69,0.00130245,65791.39314,-0.495335292,-0.944173211,1.158132099,126.57,0.665890813,19112576280,0.541632579,214246,0.775401083
1050,4/25/24,1522,60.18,0.00093751,64191.31529,-0.749367906,-1.04590458,1.088933803,124.04,0.635515247,18730536160,0.518843579,214246,0.775401083
1051,4/26/24,1523,56.68,0.00088384,64129.25416,-0.78422146,-1.060865731,1.086249855,128.24,0.685941089,19364752960,0.556675121,214246,0.775401083
1052,4/29/24,1526,49.95,0.00079616,62738.6455,-0.851239864,-1.085307575,1.026110437,129.3,0.698667611,19524817200,0.566223081,214400,0.777007802
1053,4/30/24,1527,48.7,0.00078828,61780.07814,-0.863687562,-1.087504219,0.984655437,106.5,0.424927325,16081926000,0.360851852,214400,0.777007802
1054,5/1/24,1528,45.58,0.00078228,58265.58266,-0.894757015,-1.08917679,0.832664644,102.83,0.380864744,15527741320,0.32779429,214400,0.777007802
1055,5/2/24,1529,45.26,0.00077564,58351.8127,-0.897943626,-1.091027769,0.83639382,112.94,0.50224695,17054391760,0.418860217,214400,0.777007802
1056,5/3/24,1530,46.68,0.00076972,60645.42951,-0.883803041,-1.092678039,0.935585479,122.3,0.614624541,18467789200,0.503170511,214400,0.777007802
1057,5/6/24,1533,53.54,0.00083745,63932.17506,-0.815490076,-1.073797496,1.077726809,126.88,0.669612721,19159387520,0.544424907,214400,0.777007802
1058,5/7/24,1534,50.02,0.00078801,63476.35182,-0.850542793,-1.087579484,1.058013898,125.75,0.656045768,18988753000,0.534246421,214400,0.777007802
1059,5/8/24,1535,48.57,0.00078016,62256.46021,-0.864982122,-1.089767765,1.005257452,123.31,0.626750755,18620303240,0.512268096,214400,0.777007802
1060,5/9/24,1536,48.55,0.00078613,61758.23337,-0.865181285,-1.088103557,0.98371072,126.36,0.663369521,19080865440,0.539741002,214400,0.777007802
1061,5/10/24,1537,50.14,0.00080761,62084.42194,-0.849347814,-1.082115751,0.997817342,118.05,0.563598391,17826022200,0.464888593,214400,0.777007802
1062,5/13/24,1540,49.64,0.00079647,62325.0091,-0.854326893,-1.085221159,1.008221974,124.6,0.642238692,18815098400,0.523887784,214400,0.777007802
1063,5/14/24,1541,49.4,0.00079819,61890.02618,-0.856716851,-1.084741688,0.989410341,129.76,0.704190441,19594279040,0.570366536,214400,0.777007802
1064,5/15/24,1542,50.51,0.00079446,63577.7761,-0.845663296,-1.08578147,1.062400177,150.35,0.951397129,22703451400,0.755831168,214400,0.777007802
1065,5/16/24,1543,52.34,0.00079545,65799.23314,-0.827439866,-1.085505496,1.158471154,144,0.875158058,21744576000,0.698633479,214400,0.777007802
1066,5/17/24,1544,52.45,0.00079151,66265.74522,-0.826344469,-1.086603818,1.178646323,158.45,1.048646967,23926583800,0.828791999,214400,0.777007802
1067,5/20/24,1547,52.86,0.00078151,67638.28998,-0.822261624,-1.089391437,1.238004534,172.72,1.219974768,26081410880,0.957329168,214400,0.777007802
1068,5/21/24,1548,55.96,0.00079267,70596.84358,-0.791391334,-1.086280454,1.365952602,165.54,1.133770591,24997202160,0.892655246,214400,0.777007802
1069,5/22/24,1549,55.71,0.00079781,69828.65595,-0.793880873,-1.084847618,1.332730921,164.7,1.123685422,24870358800,0.885088937,214400,0.777007802
1070,5/23/24,1550,54.19,0.00078832,68741.12036,-0.809017274,-1.087493068,1.285698454,154.41,1.000142109,23316527640,0.792401659,214400,0.777007802
1071,5/24/24,1551,52.9,0.0007789,67916.29221,-0.821863298,-1.090119005,1.25002725,168.48,1.16906868,25441153920,0.919137325,214400,0.777007802
1072,5/28/24,1555,53.41,0.00078305,68207.64958,-0.816784637,-1.088962143,1.262627533,167.54,1.157782897,25299210160,0.910670266,214400,0.777007802
1073,5/29/24,1556,53.45,0.0007871,67907.50858,-0.816386311,-1.087833158,1.249647386,161.87,1.08970801,24443017480,0.859597684,214400,0.777007802
1074,5/30/24,1557,55.59,0.00081561,68157.57531,-0.795075852,-1.079885656,1.26046198,154.1,0.996420202,23269716400,0.789609331,214400,0.777007802
1075,5/31/24,1558,56.85,0.00083631,67977.18549,-0.782528573,-1.074115284,1.252660692,152.45,0.97661005,23020559800,0.774746939,214400,0.777007802
1076,6/3/24,1561,55.68,0.00080753,68950.99872,-0.794179618,-1.082138052,1.294775028,162.74,1.100153363,24574390960,0.867434218,214400,0.777007802
1077,6/4/24,1562,56.23,0.00080789,69601.05955,-0.788702631,-1.082037698,1.322888099,163.88,1.113840377,24746535520,0.877702779,214400,0.777007802
1078,6/5/24,1563,58.36,0.00082135,71053.75297,-0.767491754,-1.078285562,1.385712485,169.47,1.180954772,25590647880,0.92805476,214400,0.777007802
1079,6/6/24,1564,61.99,0.00087304,71004.76496,-0.73134364,-1.06387636,1.383593909,165.66,1.135211329,25015322640,0.893736147,214400,0.777007802
1080,6/7/24,1565,68.99,0.00097856,70501.5533,-0.661636533,-1.034461404,1.3618316,159.62,1.062694166,24103258480,0.839330786,214400,0.777007802
1081,6/10/24,1568,59.62,0.00085705,69564.20279,-0.754944475,-1.068333762,1.32129416,159.99,1.067136442,24159129960,0.842663565,214400,0.777007802
1082,6/11/24,1569,57.8,0.00085653,67481.58266,-0.773068323,-1.068478719,1.23122744,155.55,1.013829124,23488672200,0.80267022,214400,0.777007802
1083,6/12/24,1570,56.59,0.00083008,68174.15189,-0.785117694,-1.075851971,1.261178864,160.37,1.07169878,24216511480,0.846086419,214400,0.777007802
1084,6/13/24,1571,56.3,0.00083602,67342.88653,-0.78800556,-1.074196125,1.225229272,148.39,0.927865069,22407483560,0.738176448,214400,0.777007802
1085,6/14/24,1572,56.54,0.00085058,66472.2895,-0.785615602,-1.070137352,1.187578709,149.55,0.941792206,22582648200,0.74862516,214400,0.777007802
1086,6/17/24,1575,52.84,0.00079854,66170.76164,-0.822460787,-1.084644121,1.174538584,150.73,0.955959467,22760832920,0.759254022,214400,0.777007802
1087,6/18/24,1576,52.48,0.00080512,65182.82989,-0.826045724,-1.082809868,1.131813667,146.94,0.910456147,22188527760,0.725115559,214400,0.777007802
1088,6/20/24,1578,52.91,0.00081086,65251.70806,-0.821763716,-1.081209775,1.13479243,146.54,0.905653686,22128126160,0.721512555,226331,0.90148676
1089,6/21/24,1579,51.34,0.00080015,64162.96944,-0.837398024,-1.084195315,1.087707934,148.38,0.927745007,22405973520,0.738086373,226331,0.90148676
1090,6/24/24,1582,48.05,0.00078233,61419.09424,-0.870160365,-1.089162852,0.969044027,137.22,0.793756341,20720768880,0.637562561,226331,0.90148676
1091,6/25/24,1583,48.19,0.00078607,61304.97284,-0.868766222,-1.088120282,0.964108638,149.57,0.942032329,22585668280,0.74880531,226331,0.90148676
1092,6/26/24,1584,48.88,0.00079596,61410.12111,-0.861895093,-1.085363327,0.968655968,145.77,0.896408948,22011853080,0.714576772,226331,0.90148676
1093,6/27/24,1585,48.23,0.00078722,61266.22799,-0.868367896,-1.087799706,0.962433046,152.54,0.977690603,23034150160,0.775557615,226331,0.90148676
1094,6/28/24,1586,48.01,0.00078547,61122.63995,-0.870558691,-1.088287539,0.956223318,137.75,0.800119602,20800801000,0.642336541,226331,0.90148676
1095,7/1/24,1589,49.16,0.00077948,63067.68615,-0.859106809,-1.089957323,1.040340403,136.6,0.786312527,20627146400,0.631977905,226331,0.90148676
1096,7/2/24,1590,48.79,0.00078117,62457.59566,-0.862791328,-1.089486216,1.013955922,132.02,0.731324346,19935548080,0.590723509,226331,0.90148676
1097,7/3/24,1591,47.19,0.00077933,60552.01263,-0.878724381,-1.089999138,0.931545495,130.21,0.70959321,19662230840,0.574419916,226331,0.90148676
1098,7/5/24,1593,45.46,0.00081572,55729.90732,-0.895951994,-1.079854992,0.723004721,128.17,0.685100658,19354182680,0.556044595,226331,0.90148676
1099,7/8/24,1596,45.77,0.00081414,56218.83214,-0.892864965,-1.080295436,0.744149171,129.06,0.695786134,19488576240,0.564061279,226331,0.90148676
1100,7/9/24,1597,46.7,0.00081331,57419.68007,-0.883603878,-1.080526808,0.796082038,130.18,0.709233025,19657700720,0.57414969,226331,0.90148676
1101,7/10/24,1598,47.38,0.00081558,58093.62662,-0.876832331,-1.079894019,0.825228091,130.57,0.713915425,19716592280,0.577662619,226331,0.90148676
1102,7/11/24,1599,47.36,0.00081831,57875.3773,-0.877031494,-1.079132999,0.815789499,135.86,0.777427974,20515403440,0.625312347,226331,0.90148676
1103,7/12/24,1600,46.64,0.00081154,57470.9811,-0.884201368,-1.081020217,0.798300645,139.68,0.823291477,21092238720,0.659721036,226331,0.90148676
1104,7/15/24,1603,50.99,0.00081016,62938.18505,-0.84088338,-1.081404908,1.034739891,161.13,1.080823457,24331274520,0.852932126,226331,0.90148676
1105,7/16/24,1604,52.19,0.00081303,64191.97324,-0.82893359,-1.080604861,1.088962257,166.43,1.144456067,25131595720,0.90067193,226331,0.90148676
1106,7/17/24,1605,52.8,0.00081197,65027.03302,-0.822859113,-1.080900349,1.125075946,159,1.055250351,24009636000,0.83374613,226331,0.90148676
1107,7/18/24,1606,51.83,0.00080578,64322.768,-0.832518527,-1.082625885,1.094618716,155.52,1.013468939,23484142080,0.802399995,226500,0.903249977
1108,7/19/24,1607,51.08,0.00078501,65069.23479,-0.839987145,-1.08841577,1.126901039,177.85,1.281566333,26856061400,1.003537694,226500,0.903249977
1109,7/22/24,1610,53.02,0.00078448,67586.17173,-0.820668319,-1.088563514,1.235750585,180.01,1.307499623,27182230040,1.022993916,226500,0.903249977
1110,7/23/24,1611,52.13,0.00078258,66612.99803,-0.829531079,-1.089093161,1.193663907,172.18,1.213491446,25999868720,0.952465112,226500,0.903249977
1111,7/24/24,1612,51.71,0.00078242,66089.82388,-0.833713506,-1.089137763,1.171038283,167.27,1.154541235,25258439080,0.908238238,226500,0.903249977
1112,7/25/24,1613,50.6,0.00078335,64594.37033,-0.844767061,-1.088878515,1.106364656,160.65,1.075060503,24258792600,0.848608521,226500,0.903249977
1113,7/26/24,1614,52.6,0.00078186,67275.47131,-0.824850745,-1.08929387,1.222313777,175.27,1.250590458,26466471080,0.980298318,226500,0.903249977
1114,7/29/24,1617,53.53,0.00078044,68589.51361,-0.815589658,-1.089689712,1.279141942,168.49,1.169188742,25442663960,0.9192274,226500,0.903249977
1115,7/30/24,1618,51.83,0.00078094,66368.73511,-0.832518527,-1.089550331,1.18310031,160.41,1.072179027,24222551640,0.846446719,226500,0.903249977
1116,7/31/24,1619,48.68,0.0007378,65979.94036,-0.863886725,-1.101576119,1.166286169,161.44,1.084545364,24378085760,0.855724454,226500,0.903249977
1117,8/1/24,1620,45.47,0.00070904,64128.96311,-0.895852413,-1.109593312,1.086237268,151.18,0.961362236,22828784720,0.763307401,226500,0.903249977
1118,8/2/24,1621,45.17,0.00070824,63777.81543,-0.89883986,-1.109816321,1.071051244,144.8,0.88476298,21865379200,0.705839487,226500,0.903249977
1119,8/5/24,1624,37.7,0.00070539,53445.61165,-0.973227301,-1.110610793,0.624216172,130.9,0.717877455,19766423600,0.580635098,226500,0.903249977
1120,8/6/24,1625,39.48,0.00070669,55866.07989,-0.95550178,-1.110248402,0.728893754,136.92,0.790154496,20675467680,0.634860308,226500,0.903249977
1121,8/7/24,1626,39.83,0.0007069,56344.6032,-0.952016424,-1.110189862,0.74958837,124.69,0.643319246,18828688760,0.52469846,226500,0.903249977
1122,8/8/24,1627,41.19,0.00070762,58209.20833,-0.938473329,-1.109989154,0.830226633,135.99,0.778988773,20535033960,0.626483324,226500,0.903249977
1123,8/9/24,1628,43.05,0.00070891,60727.03164,-0.919951155,-1.109629551,0.939114513,135.37,0.771544959,20441411480,0.620898667,226500,0.903249977
1124,8/12/24,1631,41.54,0.00070399,59006.51998,-0.934987974,-1.111001059,0.864707836,131.46,0.724600901,19850985840,0.585679303,226500,0.903249977
1125,8/13/24,1632,42.2,0.00070655,59726.8417,-0.92841559,-1.110287429,0.895859467,135.38,0.77166502,20442921520,0.620988743,226500,0.903249977
1126,8/14/24,1633,42.46,0.00070578,60160.38992,-0.925826469,-1.110502075,0.914609054,130.37,0.711514194,19686391480,0.575861117,226500,0.903249977
1127,8/15/24,1634,43.01,0.00073652,58396.24179,-0.920349482,-1.101932935,0.838315238,131.93,0.730243793,19921957720,0.589912833,226500,0.903249977
